# Sensor type: Thingy
# Activity type: Normal walking
# Activity subtype: Normal
# Subject id: s2063346
# Notes: thingy 1.31
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1695752570635,-1.2509766,-0.119140625,0.25878906,41.0,-91.15625,-99.5,0.0,0.0,0.0
1695752570661,-1.0078125,0.42285156,0.037109375,31.21875,-104.34375,-120.96875,0.0,0.0,0.0
1695752570692,-1.1464844,0.4716797,-0.13769531,-93.03125,-65.90625,-104.8125,0.0,0.0,0.0
1695752570753,-1.0703125,-0.107421875,-0.12011719,-16.03125,-48.5625,-72.8125,0.0,0.0,0.0
1695752570782,-1.1396484,-0.19042969,-0.05078125,-32.0,-31.90625,-77.03125,0.0,0.0,0.0
1695752570812,-0.96972656,-0.109375,-0.14160156,3.875,-23.25,-83.15625,0.0,0.0,0.0
1695752570872,-0.94921875,-0.0126953125,-0.015625,31.53125,4.96875,-80.875,0.0,0.0,0.0
1695752570902,-0.80859375,-0.0107421875,-0.016601562,58.15625,6.71875,-49.34375,0.0,0.0,0.0
1695752570965,-0.79785156,-0.078125,-0.0146484375,85.0,15.21875,-32.78125,0.0,0.0,0.0
1695752570992,-0.7363281,0.140625,0.060546875,40.75,25.96875,-19.53125,0.0,0.0,0.0
1695752571053,-0.8232422,-0.09863281,0.18847656,22.75,35.96875,13.46875,0.0,0.0,0.0
1695752571055,-0.8798828,-0.28808594,0.19042969,8.28125,22.78125,23.125,-29.6875,4.25,-32.4375
1695752571113,-0.90527344,-0.30273438,0.12402344,15.90625,17.90625,35.8125,0.0,0.0,0.0
1695752571142,-0.9736328,-0.3955078,0.15820312,38.84375,4.90625,39.96875,0.0,0.0,0.0
1695752571172,-0.92871094,-0.5546875,-0.10644531,36.78125,22.90625,31.78125,0.0,0.0,0.0
1695752571233,-1.1455078,-0.66308594,0.3154297,10.15625,28.59375,16.40625,0.0,0.0,0.0
1695752571262,-0.8496094,-0.4482422,-0.0068359375,80.3125,17.71875,-7.21875,0.0,0.0,0.0
1695752571292,-0.7675781,-0.087890625,-0.041015625,39.90625,37.25,25.5,0.0,0.0,0.0
1695752571352,-1.1279297,0.27539062,0.033203125,42.46875,54.65625,64.375,0.0,0.0,0.0
1695752571383,-1.9365234,-0.3388672,0.47070312,29.28125,-23.59375,35.09375,0.0,0.0,0.0
1695752571412,-1.1816406,0.068359375,-0.25585938,85.1875,15.03125,43.375,0.0,0.0,0.0
1695752571472,-0.32714844,0.46484375,0.6689453,-213.34375,-0.71875,58.15625,0.0,0.0,0.0
1695752571504,-1.0605469,0.1328125,-0.44726562,88.40625,-5.0625,64.1875,0.0,0.0,0.0
1695752571532,-1.0664062,-0.203125,-0.38964844,134.75,28.875,59.6875,0.0,0.0,0.0
1695752571622,-0.91796875,-0.01171875,0.041992188,-116.65625,33.09375,21.15625,-30.75,13.8125,-36.9375
1695752571625,-1.0644531,0.22949219,0.078125,28.96875,34.25,25.75,0.0,0.0,0.0
1695752571652,-1.0351562,0.12109375,-0.14648438,17.8125,16.1875,23.0,0.0,0.0,0.0
1695752571712,-0.9453125,0.13476562,-0.10839844,-80.78125,15.53125,3.53125,0.0,0.0,0.0
1695752571742,-0.9794922,-0.037109375,-0.18945312,-5.59375,6.59375,17.125,0.0,0.0,0.0
1695752571772,-0.90722656,0.020507812,-0.17578125,3.34375,12.96875,12.25,0.0,0.0,0.0
1695752571832,-0.97265625,0.15917969,-0.083984375,-0.875,16.0625,15.0,0.0,0.0,0.0
1695752571864,-0.97753906,0.20605469,-0.06347656,3.5625,16.3125,26.96875,0.0,0.0,0.0
1695752571892,-0.9824219,0.13085938,-0.12207031,1.1875,17.09375,36.71875,0.0,0.0,0.0
1695752571952,-0.9892578,0.030273438,-0.08203125,-17.53125,16.25,33.5,0.0,0.0,0.0
1695752571983,-0.9902344,0.00390625,-0.10839844,-14.0,12.65625,28.4375,0.0,0.0,0.0
1695752572014,-0.9873047,0.016601562,-0.10839844,-19.0625,12.21875,22.625,0.0,0.0,0.0
1695752572072,-0.98828125,-0.03515625,-0.16894531,-16.0625,5.15625,14.625,-27.4375,23.125,-41.75
1695752572103,-0.9746094,0.021484375,-0.12207031,-19.0,8.8125,8.71875,0.0,0.0,0.0
1695752572132,-1.0146484,-0.07324219,-0.14941406,-9.25,1.84375,6.03125,0.0,0.0,0.0
1695752572223,-1.1220703,-0.044921875,-0.1796875,-10.03125,-5.96875,-13.375,0.0,0.0,0.0
1695752572227,-1.4082031,-0.11035156,-0.030273438,5.34375,-14.9375,-49.15625,0.0,0.0,0.0
1695752572252,-1.3183594,-0.13085938,0.22558594,24.03125,-64.4375,-79.125,0.0,0.0,0.0
1695752572373,-0.9482422,0.2626953,0.111328125,34.21875,-104.28125,-100.21875,0.0,0.0,0.0
1695752572376,-0.92089844,0.53808594,-0.057617188,-34.09375,-77.375,-111.71875,0.0,0.0,0.0
1695752572379,-1.0644531,0.0087890625,-0.057617188,-40.375,-46.90625,-78.0,0.0,0.0,0.0
1695752572494,-1.28125,-0.123046875,-0.072265625,15.40625,-46.75,-62.375,0.0,0.0,0.0
1695752572496,-0.9169922,-0.080078125,-0.21777344,11.09375,-30.625,-55.125,0.0,0.0,0.0
1695752572499,-0.8964844,-0.034179688,-0.055664062,-43.375,-4.375,-71.125,0.0,0.0,0.0
1695752572554,-0.90527344,-0.024414062,-0.0390625,19.1875,17.15625,-57.5625,0.0,0.0,0.0
1695752572582,-0.8701172,-0.16015625,-0.013671875,62.0625,17.28125,-37.78125,-29.875,5.875,-31.25
1695752572612,-0.8417969,-0.09082031,-0.018554688,65.90625,28.28125,-27.0,0.0,0.0,0.0
1695752572675,-0.8876953,0.0126953125,0.14941406,36.96875,29.3125,-6.90625,0.0,0.0,0.0
1695752572703,-0.8671875,-0.17285156,0.15136719,21.71875,22.71875,3.28125,0.0,0.0,0.0
1695752572732,-0.8847656,-0.22070312,0.09765625,17.25,22.59375,18.90625,0.0,0.0,0.0
1695752572793,-0.9794922,-0.31152344,0.171875,31.09375,8.1875,22.03125,0.0,0.0,0.0
1695752572822,-0.8955078,-0.41015625,0.08984375,41.71875,-0.71875,21.21875,0.0,0.0,0.0
1695752572852,-0.8808594,-0.5283203,-0.099609375,34.59375,32.25,15.5,0.0,0.0,0.0
1695752572912,-1.0908203,-0.5566406,0.18457031,9.25,37.90625,10.375,0.0,0.0,0.0
1695752572941,-0.8300781,-0.49804688,0.01171875,77.6875,20.46875,-0.4375,0.0,0.0,0.0
1695752572971,-0.88183594,-0.09375,-0.125,69.0,26.6875,33.3125,0.0,0.0,0.0
1695752573032,-1.4765625,0.15917969,0.059570312,33.0625,52.375,58.40625,0.0,0.0,0.0
1695752573063,-1.8320312,-0.040039062,-0.33203125,66.4375,-18.15625,1.28125,-29.875,6.1875,-33.375
1695752573093,-0.4404297,0.24609375,0.109375,-22.3125,29.5,17.75,0.0,0.0,0.0
1695752573153,-0.62402344,0.40625,0.24121094,-106.90625,7.28125,41.75,0.0,0.0,0.0
1695752573184,-1.3007812,-0.033203125,-0.4560547,68.875,8.625,63.34375,0.0,0.0,0.0
1695752573242,-1.0507812,-0.31054688,-0.19042969,135.46875,50.96875,82.15625,0.0,0.0,0.0
1695752573273,-0.71191406,0.07324219,-0.08886719,-50.125,-5.34375,-6.96875,0.0,0.0,0.0
1695752573333,-1.1376953,0.25,0.099609375,-70.34375,36.28125,10.0,0.0,0.0,0.0
1695752573337,-1.0263672,0.24511719,-0.11816406,29.21875,1.71875,36.5625,0.0,0.0,0.0
1695752573394,-0.8935547,0.03515625,-0.28710938,-9.0625,18.28125,35.15625,0.0,0.0,0.0
1695752573423,-0.9423828,-0.17089844,-0.06738281,-27.125,19.5625,18.3125,0.0,0.0,0.0
1695752573451,-0.99902344,0.072265625,-0.044921875,-9.3125,9.59375,9.15625,0.0,0.0,0.0
1695752573511,-0.9609375,0.09082031,-0.111328125,5.34375,7.9375,22.03125,0.0,0.0,0.0
1695752573603,-0.9785156,0.12792969,-0.14550781,5.59375,13.75,26.53125,0.0,0.0,0.0
1695752573606,-0.9658203,0.13574219,-0.103515625,0.65625,19.5625,29.40625,-30.625,16.8125,-38.1875
1695752573633,-0.9892578,0.12207031,-0.10058594,-5.6875,20.65625,35.875,0.0,0.0,0.0
1695752573662,-0.95410156,0.0703125,-0.08886719,-16.625,16.75,33.5625,0.0,0.0,0.0
1695752573692,-1.0087891,-0.015625,-0.16601562,-21.5,8.3125,25.0625,0.0,0.0,0.0
1695752573753,-0.9824219,-0.078125,-0.20410156,-6.25,6.4375,18.71875,0.0,0.0,0.0
1695752573782,-1.0419922,-0.064453125,-0.12792969,-15.90625,7.15625,8.71875,0.0,0.0,0.0
1695752573812,-1.1191406,-0.09765625,-0.15234375,5.09375,-2.59375,-6.0625,0.0,0.0,0.0
1695752573873,-1.3222656,-0.15234375,-0.13183594,4.96875,-14.3125,-32.53125,0.0,0.0,0.0
1695752573903,-1.3115234,-0.13476562,0.046875,20.65625,-43.3125,-60.5,0.0,0.0,0.0
1695752573933,-1.0439453,0.083984375,0.25976562,25.90625,-92.375,-93.6875,0.0,0.0,0.0
1695752573993,-0.9277344,0.41796875,0.016601562,-2.53125,-100.375,-119.34375,0.0,0.0,0.0
1695752574023,-1.0869141,0.2861328,-0.14746094,-57.28125,-73.40625,-91.6875,0.0,0.0,0.0
1695752574052,-1.2236328,-0.046875,-0.08496094,-54.71875,-50.8125,-79.53125,-30.75,6.8125,-30.0625
1695752574144,-1.1425781,-0.06640625,-0.013671875,-61.65625,-29.65625,-81.3125,0.0,0.0,0.0
1695752574148,-0.94921875,-0.12695312,-0.04296875,-1.25,-21.65625,-72.34375,0.0,0.0,0.0
1695752574173,-0.8720703,-0.09082031,0.055664062,23.78125,-0.21875,-70.5625,0.0,0.0,0.0
1695752574232,-0.7998047,-0.09375,0.001953125,49.90625,3.5625,-49.4375,0.0,0.0,0.0
1695752574263,-0.7236328,-0.07714844,0.0029296875,64.5,12.03125,-33.40625,0.0,0.0,0.0
1695752574294,-0.7050781,0.12402344,0.083984375,30.96875,19.0,-13.6875,0.0,0.0,0.0
1695752574352,-0.83496094,-0.09863281,0.1640625,18.03125,31.5,25.0,0.0,0.0,0.0
1695752574383,-0.8691406,-0.2919922,0.103515625,0.71875,22.21875,33.75,0.0,0.0,0.0
1695752574413,-0.94433594,-0.36816406,0.11328125,11.15625,20.21875,41.96875,0.0,0.0,0.0
1695752574474,-1.0478516,-0.5019531,0.12597656,48.25,7.34375,44.46875,0.0,0.0,0.0
1695752574502,-1.0371094,-0.7246094,0.0146484375,1.25,31.875,20.6875,0.0,0.0,0.0
1695752574533,-1.1455078,-0.65625,0.23632812,41.65625,28.03125,-4.28125,0.0,0.0,0.0
1695752574592,-0.6113281,-0.24121094,-0.05859375,82.4375,25.03125,2.6875,-28.375,0.1875,-30.9375
1695752574621,-1.0117188,0.18261719,-0.0146484375,50.4375,64.28125,51.0,0.0,0.0,0.0
1695752574652,-1.9863281,-0.12890625,0.765625,51.375,-27.15625,38.875,0.0,0.0,0.0
1695752574714,-1.1835938,0.14648438,-0.30664062,86.53125,-7.4375,14.5,0.0,0.0,0.0
1695752574743,-0.2998047,0.4326172,0.54003906,-131.4375,63.96875,32.75,0.0,0.0,0.0
1695752574775,-1.0947266,0.1953125,-0.3623047,-22.375,-0.28125,47.09375,0.0,0.0,0.0
1695752574832,-1.0927734,-0.14257812,-0.5253906,132.125,36.875,69.875,0.0,0.0,0.0
1695752574894,-0.8828125,-0.06933594,0.15429688,-10.21875,47.8125,58.15625,0.0,0.0,0.0
1695752574899,-0.96777344,0.1953125,0.017578125,-61.625,34.25,19.21875,0.0,0.0,0.0
1695752574952,-1.0947266,0.03515625,-0.078125,17.0,20.59375,25.625,0.0,0.0,0.0
1695752574984,-0.9863281,-0.028320312,-0.17675781,-57.46875,9.84375,11.09375,0.0,0.0,0.0
1695752575013,-0.9248047,-0.10449219,-0.15429688,-24.1875,18.09375,12.5,0.0,0.0,0.0
1695752575071,-0.9765625,0.0068359375,-0.14648438,-0.28125,14.59375,7.9375,-29.875,8.4375,-38.4375
1695752575103,-0.9628906,0.13378906,-0.061523438,-9.0,15.15625,13.59375,0.0,0.0,0.0
1695752575134,-0.98046875,0.1484375,-0.103515625,-9.125,13.4375,23.84375,0.0,0.0,0.0
1695752575193,-0.98535156,0.07519531,-0.13378906,-15.46875,18.3125,31.125,0.0,0.0,0.0
1695752575223,-0.9707031,0.04296875,-0.10839844,-17.0,18.375,33.875,0.0,0.0,0.0
1695752575252,-0.9794922,0.001953125,-0.1484375,-8.875,17.46875,30.25,0.0,0.0,0.0
1695752575312,-0.9873047,0.022460938,-0.18945312,-19.1875,11.25,26.71875,0.0,0.0,0.0
1695752575343,-1.0009766,0.0029296875,-0.25585938,-17.78125,8.25,19.9375,0.0,0.0,0.0
1695752575372,-1.0146484,0.06640625,-0.072265625,-35.65625,15.8125,12.1875,0.0,0.0,0.0
1695752575432,-1.0097656,-0.043945312,-0.13867188,-18.875,1.78125,7.1875,0.0,0.0,0.0
1695752575462,-1.1464844,-0.017578125,-0.125,-35.375,-4.625,-16.625,0.0,0.0,0.0
1695752575493,-1.3349609,-0.17773438,-0.1640625,-5.21875,-17.6875,-34.6875,0.0,0.0,0.0
1695752575552,-1.1992188,-0.1171875,0.07421875,7.96875,-39.71875,-60.0,0.0,0.0,0.0
1695752575582,-0.9794922,0.03125,0.21386719,4.78125,-79.21875,-95.21875,-30.3125,14.3125,-39.9375
1695752575612,-0.93847656,0.41601562,0.12011719,-35.0625,-82.375,-123.78125,0.0,0.0,0.0
1695752575672,-1.109375,0.29296875,-0.07421875,-54.28125,-65.09375,-93.46875,0.0,0.0,0.0
1695752575732,-1.2041016,0.111328125,-0.06933594,-65.625,-48.625,-80.875,0.0,0.0,0.0
1695752575735,-1.1640625,-0.1015625,-0.0048828125,-99.8125,-28.5625,-76.90625,0.0,0.0,0.0
1695752575793,-0.95214844,-0.15234375,-0.033203125,-54.71875,-12.5625,-67.6875,0.0,0.0,0.0
1695752575882,-0.9511719,-0.21386719,0.08300781,31.28125,-8.96875,-58.71875,0.0,0.0,0.0
1695752575885,-0.88964844,-0.12792969,0.009765625,56.25,-5.59375,-45.84375,0.0,0.0,0.0
1695752575943,-0.73046875,0.0390625,0.053710938,46.78125,0.03125,-30.21875,0.0,0.0,0.0
1695752575945,-0.72558594,0.06347656,0.09765625,11.5625,12.96875,-1.53125,0.0,0.0,0.0
1695752575972,-0.80078125,-0.08300781,0.16894531,2.59375,17.78125,28.625,0.0,0.0,0.0
1695752576034,-0.81933594,-0.25976562,0.052734375,-3.0625,11.96875,37.28125,0.0,0.0,0.0
1695752576063,-0.9199219,-0.3544922,0.026367188,-1.71875,17.15625,50.09375,-26.25,-2.9375,-34.6875
1695752576093,-1.0458984,-0.57128906,0.08300781,25.125,9.1875,58.71875,0.0,0.0,0.0
1695752576181,-1.0400391,-0.7011719,-0.045898438,31.71875,17.53125,30.125,0.0,0.0,0.0
1695752576184,-1.1044922,-0.5546875,0.24511719,24.625,15.21875,0.125,0.0,0.0,0.0
1695752576213,-0.7451172,-0.1875,-0.0087890625,50.625,24.375,-3.84375,0.0,0.0,0.0
1695752576274,-1.0605469,0.17773438,0.140625,21.34375,49.28125,48.5,0.0,0.0,0.0
1695752576302,-1.9628906,-0.22070312,0.5332031,6.3125,-19.28125,32.03125,0.0,0.0,0.0
1695752576332,-1.1982422,0.123046875,-0.34765625,87.625,-10.53125,15.84375,0.0,0.0,0.0
1695752576393,-0.35839844,0.29785156,0.11035156,-37.375,55.375,26.40625,0.0,0.0,0.0
1695752576423,-0.92578125,0.2734375,-0.10058594,-114.21875,12.84375,32.9375,0.0,0.0,0.0
1695752576452,-1.25,-0.15527344,-0.2998047,114.53125,17.78125,66.46875,0.0,0.0,0.0
1695752576543,-0.8359375,-0.20214844,-0.12109375,-14.5625,11.1875,42.15625,0.0,0.0,0.0
1695752576546,-1.0117188,0.09765625,-0.12890625,-20.96875,30.53125,16.96875,0.0,0.0,0.0
1695752576572,-1.0507812,0.140625,-0.021484375,-6.9375,24.1875,23.5,-30.875,9.5,-37.875
1695752576632,-1.0283203,-0.016601562,-0.12207031,-40.84375,13.03125,19.03125,0.0,0.0,0.0
1695752576662,-0.85839844,-0.015625,-0.1640625,-21.75,14.65625,10.96875,0.0,0.0,0.0
1695752576691,-1.0029297,0.037109375,-0.1171875,-6.9375,13.09375,8.34375,0.0,0.0,0.0
1695752576756,-0.9716797,0.09277344,-0.08496094,-19.96875,13.8125,13.65625,0.0,0.0,0.0
1695752576782,-0.99316406,0.06738281,-0.10058594,-10.78125,9.90625,22.9375,0.0,0.0,0.0
1695752576812,-0.98339844,0.0625,-0.14648438,-7.34375,13.625,25.0625,0.0,0.0,0.0
1695752576872,-0.9902344,0.057617188,-0.125,-19.5,16.9375,26.96875,0.0,0.0,0.0
1695752576902,-0.9511719,0.055664062,-0.13183594,-9.3125,15.15625,30.3125,0.0,0.0,0.0
1695752576933,-0.96875,0.048828125,-0.1484375,-18.75,13.6875,25.5,0.0,0.0,0.0
1695752576993,-0.953125,0.036132812,-0.19921875,-21.8125,6.4375,16.84375,0.0,0.0,0.0
1695752577022,-1.0068359,0.10449219,-0.15527344,-37.125,10.6875,7.9375,0.0,0.0,0.0
1695752577052,-0.9873047,0.028320312,-0.10058594,-49.34375,6.375,9.5,-28.0625,17.875,-44.625
1695752577113,-1.0429688,-0.09667969,-0.18945312,-22.96875,4.28125,5.0,0.0,0.0,0.0
1695752577143,-1.2734375,-0.0703125,-0.13476562,-1.1875,-0.96875,-16.3125,0.0,0.0,0.0
1695752577171,-1.3349609,-0.12792969,-0.14257812,29.03125,-19.5,-30.71875,0.0,0.0,0.0
1695752577233,-1.0058594,-0.041015625,0.18261719,-2.90625,-50.8125,-57.6875,0.0,0.0,0.0
1695752577264,-0.9042969,0.056640625,0.20214844,6.5,-84.9375,-91.8125,0.0,0.0,0.0
1695752577292,-0.94628906,0.35546875,0.044921875,-10.65625,-78.09375,-104.4375,0.0,0.0,0.0
1695752577352,-1.1367188,0.23730469,-0.15527344,-8.03125,-75.46875,-84.0625,0.0,0.0,0.0
1695752577444,-1.3701172,0.119140625,-0.041992188,-41.65625,-35.5625,-74.53125,0.0,0.0,0.0
1695752577448,-1.0166016,-0.12011719,-0.10644531,-66.4375,-18.40625,-58.84375,0.0,0.0,0.0
1695752577472,-0.8876953,-0.12207031,-0.045898438,-56.84375,-7.90625,-59.09375,0.0,0.0,0.0
1695752577502,-0.86816406,-0.17578125,-0.00390625,16.09375,7.53125,-55.625,0.0,0.0,0.0
1695752577533,-0.87109375,-0.16894531,-0.0126953125,64.375,8.0,-40.1875,0.0,0.0,0.0
1695752577622,-0.8388672,-0.045898438,0.10449219,39.03125,6.1875,-35.15625,-27.125,1.0625,-35.9375
1695752577625,-0.7988281,0.06933594,0.14746094,12.0,16.4375,-7.03125,0.0,0.0,0.0
1695752577652,-0.8955078,-0.203125,0.17285156,-2.09375,11.3125,19.28125,0.0,0.0,0.0
1695752577712,-0.921875,-0.36914062,0.09082031,-14.96875,6.0625,21.90625,0.0,0.0,0.0
1695752577741,-0.8535156,-0.35058594,0.052734375,7.53125,7.65625,30.375,0.0,0.0,0.0
1695752577772,-0.8564453,-0.4013672,0.07714844,44.71875,16.8125,41.0,0.0,0.0,0.0
1695752577832,-1.0488281,-0.45214844,0.15527344,86.28125,5.875,33.1875,0.0,0.0,0.0
1695752577862,-1.1318359,-0.46484375,0.12890625,-24.4375,11.6875,0.34375,0.0,0.0,0.0
1695752577892,-0.82714844,-0.38476562,0.072265625,23.28125,15.6875,1.625,0.0,0.0,0.0
1695752577953,-0.828125,-0.036132812,-0.09765625,72.65625,25.15625,42.84375,0.0,0.0,0.0
1695752577982,-1.3369141,0.099609375,-0.018554688,53.6875,27.46875,71.21875,0.0,0.0,0.0
1695752578012,-1.8271484,-0.3125,-0.12207031,-8.3125,16.3125,14.28125,0.0,0.0,0.0
1695752578073,-0.703125,0.19824219,-0.08886719,71.09375,29.0,7.875,-28.8125,5.875,-35.75
1695752578101,-0.48339844,0.5234375,0.5048828,-197.96875,0.125,11.78125,0.0,0.0,0.0
1695752578133,-1.1455078,0.11816406,-0.4189453,76.9375,1.40625,56.3125,0.0,0.0,0.0
1695752578193,-0.98535156,-0.20996094,-0.34375,115.875,29.6875,67.0625,0.0,0.0,0.0
1695752578222,-0.91015625,-0.11035156,-0.103515625,-81.5,16.0625,15.25,0.0,0.0,0.0
1695752578252,-1.0566406,0.16796875,-0.0087890625,9.375,35.90625,18.40625,0.0,0.0,0.0
1695752578314,-1.0625,0.16503906,0.0029296875,7.96875,15.46875,24.03125,0.0,0.0,0.0
1695752578343,-0.96484375,0.0390625,-0.23632812,-40.4375,15.46875,11.875,0.0,0.0,0.0
1695752578372,-0.9394531,0.047851562,-0.13574219,-24.25,15.53125,11.03125,0.0,0.0,0.0
1695752578461,-0.9736328,0.055664062,-0.12988281,-17.0,16.625,12.5625,0.0,0.0,0.0
1695752578464,-0.9785156,0.10839844,-0.095703125,-22.0625,15.15625,18.40625,0.0,0.0,0.0
1695752578493,-0.99316406,0.080078125,-0.14648438,-7.09375,14.84375,26.71875,0.0,0.0,0.0
1695752578553,-0.96875,0.10546875,-0.12597656,-13.03125,19.96875,32.75,0.0,0.0,0.0
1695752578614,-0.9707031,0.049804688,-0.08886719,-16.0625,18.8125,34.90625,-26.875,15.3125,-43.875
1695752578628,-0.99121094,0.013671875,-0.13085938,-16.6875,15.875,30.75,0.0,0.0,0.0
1695752578732,-0.96875,-0.0107421875,-0.19238281,-16.1875,8.375,21.96875,0.0,0.0,0.0
1695752578734,-0.9863281,0.043945312,-0.19824219,-23.40625,11.6875,10.375,0.0,0.0,0.0
1695752578738,-0.9736328,0.043945312,-0.046875,-44.875,12.59375,6.21875,0.0,0.0,0.0
1695752578791,-1.0673828,-0.055664062,-0.17578125,-23.34375,1.0625,-2.34375,0.0,0.0,0.0
1695752578822,-1.2734375,-0.16308594,-0.15136719,-28.53125,-7.0625,-24.1875,0.0,0.0,0.0
1695752578853,-1.3701172,-0.29882812,-0.099609375,20.53125,-28.78125,-51.71875,0.0,0.0,0.0
1695752578942,-1.1826172,-0.0146484375,0.2861328,10.53125,-72.84375,-91.625,0.0,0.0,0.0
1695752578944,-0.97753906,0.3408203,0.083984375,17.6875,-97.09375,-114.21875,0.0,0.0,0.0
1695752578972,-0.9667969,0.4091797,-0.0859375,-55.125,-70.46875,-110.5,0.0,0.0,0.0
1695752579033,-1.0996094,0.03515625,-0.16894531,-57.875,-58.46875,-84.78125,0.0,0.0,0.0
1695752579062,-1.2138672,-0.057617188,-0.0146484375,-55.3125,-25.9375,-89.0625,-28.8125,8.4375,-37.125
1695752579092,-1.0214844,-0.052734375,-0.09375,-58.3125,-12.3125,-82.21875,0.0,0.0,0.0
1695752579152,-0.9580078,-0.16210938,0.001953125,20.71875,-0.09375,-77.09375,0.0,0.0,0.0
1695752579183,-0.9277344,-0.18164062,0.017578125,57.46875,-1.625,-54.21875,0.0,0.0,0.0
1695752579214,-0.7597656,-0.017578125,-0.06347656,71.8125,-1.375,-40.96875,0.0,0.0,0.0
1695752579303,-0.64453125,0.16113281,0.1171875,40.25,11.84375,-12.34375,0.0,0.0,0.0
1695752579306,-0.79589844,-0.11230469,0.20410156,22.0,13.875,22.5,0.0,0.0,0.0
1695752579332,-0.81640625,-0.1953125,0.13671875,5.40625,11.6875,40.6875,0.0,0.0,0.0
1695752579392,-0.8076172,-0.23339844,0.087890625,9.75,20.46875,61.28125,0.0,0.0,0.0
1695752579424,-1.0927734,-0.5566406,0.265625,32.625,16.0625,72.6875,0.0,0.0,0.0
1695752579451,-1.2441406,-0.82128906,0.09375,46.1875,0.125,52.125,0.0,0.0,0.0
1695752579511,-1.0185547,-0.5390625,0.024414062,8.09375,12.09375,-17.09375,0.0,0.0,0.0
1695752579543,-0.87890625,0.10253906,-0.16894531,11.8125,35.65625,14.46875,0.0,0.0,0.0
1695752579571,-1.7275391,0.24902344,0.9609375,-39.6875,43.65625,50.53125,-29.125,4.5625,-36.8125
1695752579663,-1.3320312,-0.16601562,-0.484375,121.25,-4.5,31.53125,0.0,0.0,0.0
1695752579665,-0.55371094,0.14746094,-0.16210938,30.90625,32.96875,23.84375,0.0,0.0,0.0
1695752579692,-0.7050781,0.39257812,0.234375,-151.9375,31.5,9.09375,0.0,0.0,0.0
1695752579752,-1.1640625,-0.043945312,-0.17773438,46.46875,21.125,68.28125,0.0,0.0,0.0
1695752579782,-0.92871094,-0.30273438,-0.09375,43.6875,11.96875,52.21875,0.0,0.0,0.0
1695752579812,-0.9785156,0.15136719,-0.17285156,6.03125,16.0625,12.375,0.0,0.0,0.0
1695752579872,-1.0449219,0.18164062,0.0126953125,-5.625,27.3125,27.34375,0.0,0.0,0.0
1695752579903,-1.0703125,-0.026367188,-0.10253906,-20.21875,16.0625,24.9375,0.0,0.0,0.0
1695752579932,-0.95703125,-0.0625,-0.1328125,-23.875,14.78125,10.96875,0.0,0.0,0.0
1695752580022,-0.88183594,0.0390625,-0.12695312,-4.59375,12.03125,6.28125,0.0,0.0,0.0
1695752580025,-0.9970703,0.10546875,-0.08886719,-19.6875,17.40625,9.375,0.0,0.0,0.0
1695752580054,-0.9902344,0.080078125,-0.08300781,-18.65625,10.46875,21.65625,-28.9375,12.0625,-43.125
1695752580112,-0.99902344,0.028320312,-0.15332031,-7.65625,13.9375,27.75,0.0,0.0,0.0
1695752580142,-1.0087891,0.033203125,-0.12011719,-17.3125,21.125,28.75,0.0,0.0,0.0
1695752580172,-0.9658203,0.03515625,-0.10449219,-12.40625,19.84375,30.4375,0.0,0.0,0.0
1695752580231,-0.9863281,0.034179688,-0.12890625,-12.21875,16.8125,29.65625,0.0,0.0,0.0
1695752580263,-0.9638672,0.06640625,-0.1328125,-25.15625,11.375,21.65625,0.0,0.0,0.0
1695752580292,-0.98339844,0.052734375,-0.17480469,-36.28125,9.71875,13.28125,0.0,0.0,0.0
1695752580351,-0.96484375,0.033203125,-0.14550781,-42.6875,11.90625,10.84375,0.0,0.0,0.0
1695752580381,-0.9814453,-0.12695312,-0.22460938,-17.78125,10.28125,15.125,0.0,0.0,0.0
1695752580412,-1.0429688,-0.14257812,-0.1875,-1.4375,9.0625,6.8125,0.0,0.0,0.0
1695752580471,-1.1689453,-0.0029296875,-0.1171875,29.5625,-2.71875,-14.34375,0.0,0.0,0.0
1695752580501,-1.4003906,0.005859375,-0.11328125,27.0625,-16.78125,-33.75,0.0,0.0,0.0
1695752580534,-1.1308594,-0.12792969,0.1875,14.0,-58.5625,-52.875,0.0,0.0,0.0
1695752580593,-1.0087891,0.03125,0.171875,13.03125,-88.375,-93.09375,-27.875,19.25,-43.4375
1695752580622,-0.9658203,0.3076172,0.009765625,12.84375,-90.75,-100.65625,0.0,0.0,0.0
1695752580651,-1.1298828,0.14257812,-0.16308594,16.28125,-80.65625,-86.6875,0.0,0.0,0.0
1695752580712,-1.1279297,0.046875,-0.14160156,-0.4375,-53.21875,-74.90625,0.0,0.0,0.0
1695752580742,-1.1669922,-0.12597656,-0.087890625,-55.875,-27.8125,-72.59375,0.0,0.0,0.0
1695752580774,-0.9814453,-0.16699219,-0.049804688,-16.25,-6.5625,-68.875,0.0,0.0,0.0
1695752580832,-0.9345703,-0.078125,-0.0107421875,2.0,2.6875,-71.0,0.0,0.0,0.0
1695752580862,-0.8261719,-0.036132812,-0.038085938,53.9375,12.46875,-53.96875,0.0,0.0,0.0
1695752580922,-0.8691406,-0.072265625,0.0390625,65.59375,14.59375,-31.6875,0.0,0.0,0.0
