# Sensor type: Respeck
# Activity type: Running
# Activity subtype: Normal
# Subject id: s2063346
# Notes: 1.10
timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1695748037508,0.25317383,-1.0176392,-0.13165283,-7.765625,9.703125,-7.4375
1695748037538,0.27294922,-0.9470825,-0.089904785,-0.484375,-1.03125,-1.6875
1695748037583,0.18652344,-1.0852661,-0.086242676,1.171875,0.921875,-4.46875
1695748037630,0.3010254,-0.9985962,-0.04107666,1.171875,1.96875,-2.46875
1695748037673,0.15258789,-0.98638916,-0.027893066,-0.625,-1.515625,-1.859375
1695748037719,0.17651367,-1.0361938,-0.05279541,4.234375,1.03125,-2.8125
1695748037747,0.22802734,-0.92803955,-0.06060791,6.296875,0.34375,-2.421875
1695748037795,0.18701172,-0.9348755,-0.029846191,3.40625,-1.71875,-1.6875
1695748037823,0.14892578,-0.9763794,-0.011047363,1.9375,-1.109375,-2.703125
1695748037867,0.14501953,-0.9500122,-0.028625488,1.171875,0.296875,-4.109375
1695748037898,0.07836914,-0.97198486,0.005554199,-0.84375,3.5,-6.203125
1695748037943,0.076171875,-0.98223877,-0.0022583008,-1.78125,6.3125,-7.75
1695748037987,0.1303711,-1.0269165,-0.02911377,-4.71875,7.765625,-7.890625
1695748038018,0.3659668,-1.0066528,-0.24151611,3.015625,-2.796875,1.515625
1695748038062,0.08129883,-0.8928833,0.019958496,-9.96875,-1.046875,4.25
1695748038108,-0.19848633,-1.0083618,-0.14898682,-3.828125,5.296875,-12.703125
1695748038138,0.3173828,-0.8657837,-0.16925049,4.03125,6.734375,-1.8125
1695748038184,0.067871094,-1.0078735,-0.038635254,-10.140625,-0.0625,-2.515625
1695748038212,-0.07788086,-1.0737915,-0.1296997,-2.71875,6.515625,-7.09375
1695748038258,0.15307617,-0.9812622,-0.13775635,3.328125,8.34375,-4.9375
1695748038303,0.060058594,-1.00177,-0.10040283,1.625,5.234375,-1.03125
1695748038333,0.009033203,-0.9639282,-0.08135986,0.765625,6.84375,-1.359375
1695748038378,0.07128906,-0.93756104,-0.105285645,1.3125,6.3125,1.53125
1695748038423,0.07104492,-0.9612427,-0.089416504,-0.09375,3.34375,1.90625
1695748038455,0.04663086,-0.9680786,-0.053527832,-1.78125,1.109375,2.03125
1695748038514,0.071777344,-0.97320557,-0.042541504,-2.65625,-1.703125,0.953125
1695748038543,0.029785156,-0.9717407,-0.045959473,-5.84375,-4.03125,-1.25
1695748038573,0.072265625,-1.0386353,-0.06060791,-11.03125,-5.65625,-3.078125
1695748038633,-0.012207031,-1.0874634,-0.01373291,-8.984375,0.6875,-5.984375
1695748038694,0.107421875,-1.0444946,-0.07305908,2.78125,4.578125,-7.34375
1695748038698,0.23657227,-0.97247314,-0.08428955,-3.75,2.015625,-6.203125
1695748038738,0.11352539,-0.8562622,-0.027160645,-3.53125,-6.46875,0.25
1695748038783,0.07788086,-0.9221802,-0.018127441,-1.390625,-4.421875,0.96875
1695748038813,0.115478516,-0.88116455,0.02557373,-3.375,1.046875,-0.84375
1695748038861,0.08642578,-0.98028564,0.042175293,-2.328125,-1.890625,-1.453125
1695748038888,0.11791992,-1.0513306,0.034118652,-2.25,0.84375,-0.84375
1695748038940,0.18041992,-1.003479,-0.025939941,1.28125,-1.546875,0.90625
1695748038980,0.10571289,-0.99786377,0.049987793,2.078125,-4.609375,2.65625
1695748039008,0.061279297,-0.98760986,0.055603027,3.890625,-2.359375,1.96875
1695748039053,0.09741211,-0.95977783,0.06097412,3.75,-0.5625,1.84375
1695748039098,0.02319336,-0.942688,0.06365967,2.0,1.625,-1.3125
1695748039136,0.0126953125,-0.94976807,0.06976318,1.265625,5.90625,-5.453125
1695748039173,0.11791992,-0.96099854,0.015075684,-0.875,6.75,-6.453125
1695748039218,0.035888672,-1.00177,0.028503418,-7.5,8.5625,-2.828125
1695748039247,0.25512695,-1.171936,-0.15533447,-1.140625,0.078125,-0.625
1695748039293,0.08935547,-0.84942627,0.015808105,2.5,0.5,5.53125
1695748039338,-0.0925293,-1.0413208,-0.0076293945,-6.046875,6.265625,-6.078125
1695748039367,0.23120117,-0.93951416,-0.06329346,4.234375,4.59375,1.390625
1695748039412,0.039794922,-0.91412354,-0.07550049,-4.734375,-0.828125,-1.484375
1695748039457,-0.029296875,-1.0349731,-0.074035645,-0.59375,3.4375,-1.921875
1695748039487,0.059326172,-0.9920044,-0.04156494,1.15625,4.546875,-1.703125
1695748039533,0.015380859,-1.0220337,-0.028381348,-0.203125,3.65625,-0.8125
1695748039578,0.008300781,-0.99664307,-0.04034424,0.578125,5.171875,-1.515625
1695748039607,0.017822266,-0.958313,-0.010803223,2.046875,3.953125,0.625
1695748039652,0.022216797,-0.95562744,-0.04547119,1.046875,2.53125,1.5625
1695748039682,0.059814453,-0.97125244,-0.008850098,-2.140625,-0.265625,3.125
1695748039731,0.033935547,-1.0115356,0.019958496,-5.859375,-6.40625,2.703125
1695748039772,-9.765625E-4,-0.9834595,0.022399902,-8.4375,-4.78125,-0.8125
1695748039803,0.06542969,-1.0471802,-0.039611816,-8.1875,-13.046875,-2.6875
1695748039848,-0.080078125,-0.98272705,0.010925293,4.203125,0.796875,-6.296875
1695748039893,0.26391602,-0.98028564,0.0033569336,4.140625,6.78125,-3.40625
1695748039922,0.16455078,-0.9871216,0.0138549805,-7.984375,-2.640625,-3.53125
1695748039968,0.02709961,-0.9138794,0.018249512,-1.953125,-3.578125,-0.3125
1695748040012,0.10205078,-1.0601196,0.046569824,0.265625,-0.46875,-2.84375
1695748040042,0.14941406,-0.9277954,0.0836792,-2.484375,-0.203125,-1.359375
1695748040087,0.07006836,-1.0291138,0.07269287,-3.6875,-4.515625,0.5625
1695748040148,0.10571289,-1.0151978,0.06951904,1.328125,-0.71875,-0.109375
1695748040163,0.08325195,-0.94122314,0.054626465,2.0,0.625,1.234375
1695748040207,0.11987305,-0.9561157,0.07659912,-0.078125,-0.6875,2.53125
1695748040253,0.084472656,-0.96832275,0.113464355,-0.515625,0.21875,2.609375
1695748040283,0.04296875,-0.9348755,0.101989746,0.359375,1.34375,1.59375
1695748040328,0.04321289,-0.928772,0.101745605,-1.46875,4.484375,-0.875
1695748040373,0.0126953125,-0.9277954,0.11981201,-0.828125,6.671875,-4.6875
1695748040403,0.07519531,-0.97540283,0.057556152,-0.953125,8.59375,-6.921875
1695748040449,0.0925293,-1.0222778,0.11273193,-4.59375,10.328125,-3.28125
1695748040477,0.18383789,-1.2002563,-0.03765869,-1.484375,-1.0625,-0.25
1695748040523,0.01928711,-0.895813,0.07318115,5.703125,6.234375,1.890625
1695748040584,-0.040771484,-0.9768677,-0.008361816,2.328125,11.375,-4.3125
1695748040597,0.24267578,-0.89727783,-0.042053223,5.234375,7.015625,1.46875
1695748040643,0.041503906,-0.9163208,-0.0017700195,-3.015625,2.390625,0.5625
1695748040688,-0.03173828,-1.024231,-0.03277588,-0.359375,3.515625,-2.03125
1695748040717,0.040283203,-1.0144653,-0.01373291,4.046875,4.90625,-3.125
1695748040766,0.022705078,-1.0789185,0.011413574,3.46875,4.703125,-2.375
1695748040808,0.020751953,-1.0161743,-0.009094238,3.15625,4.671875,-1.46875
1695748040837,0.0068359375,-0.98028564,-0.0049438477,1.875,5.546875,0.90625
1695748040898,0.007080078,-0.96881104,0.0060424805,2.03125,3.84375,2.484375
1695748040928,0.03125,-0.95806885,0.009216309,1.75,1.65625,3.859375
1695748040959,0.052001953,-0.98443604,0.026306152,0.0,-2.171875,4.671875
1695748041003,0.032226562,-1.0078735,0.058288574,-5.0625,-6.4375,2.390625
1695748041048,-0.07519531,-0.98687744,0.055358887,-6.484375,-5.984375,-0.9375
1695748041077,-0.0068359375,-1.0178833,-0.051818848,-6.609375,-5.703125,-5.875
1695748041123,0.07714844,-1.045227,0.057556152,3.921875,1.21875,-6.40625
1695748041168,0.14990234,-0.9319458,-0.009094238,2.3125,-0.046875,-4.109375
1695748041197,0.17236328,-0.9282837,-0.004211426,-1.0,-2.71875,-1.90625
1695748041243,0.07128906,-0.97247314,0.004333496,1.9375,-3.796875,0.484375
1695748041273,0.119628906,-0.9776001,0.05609131,3.09375,1.578125,-0.578125
1695748041333,0.099365234,-0.9290161,0.06512451,-1.234375,0.578125,-0.90625
1695748041363,0.06591797,-1.0176392,0.09686279,-0.9375,0.171875,-1.21875
1695748041423,0.08105469,-1.0593872,0.05316162,3.28125,2.1875,-1.390625
1695748041500,0.14111328,-0.9734497,0.028503418,3.875,1.390625,0.78125
1695748041504,0.067871094,-0.9824829,0.06951904,2.65625,-0.5625,2.890625
1695748041512,0.045898438,-1.0005493,0.11004639,4.078125,1.875,1.671875
1695748041573,0.024169922,-0.9248657,0.08758545,4.78125,5.203125,-0.1875
1695748041619,0.0063476562,-0.94073486,0.07196045,1.5,7.09375,-2.8125
1695748041633,0.043701172,-1.0076294,0.062438965,-2.203125,10.25,-6.8125
1695748041678,0.022949219,-1.0020142,0.12835693,-3.984375,13.15625,-7.21875
1695748041723,0.011230469,-1.1309204,-0.09307861,-2.0625,7.203125,-6.140625
1695748041751,0.3564453,-0.8909302,-0.11651611,8.59375,4.265625,7.9375
1695748041800,-0.12841797,-0.94000244,0.027526855,-10.78125,2.734375,-0.359375
1695748041827,-0.007080078,-1.0391235,-0.027893066,3.6875,9.125,-2.671875
1695748041874,0.1965332,-0.9248657,-0.07476807,0.703125,4.671875,0.1875
1695748041918,-0.008544922,-0.9990845,-0.07354736,-5.046875,1.5625,-0.9375
1695748041947,-0.028564453,-1.0437622,-0.03277588,0.8125,3.25,-1.609375
1695748041993,0.08642578,-1.0037231,-0.028137207,2.140625,2.671875,0.421875
1695748042039,-0.037597656,-0.9805298,-0.014221191,1.515625,2.875,0.71875
1695748042068,0.019042969,-0.96954346,-0.032043457,2.125,2.578125,1.296875
1695748042113,-0.010009766,-0.96710205,-0.003479004,2.0625,0.203125,2.1875
1695748042188,0.024902344,-0.9463501,-0.0049438477,0.0,-1.328125,3.4375
1695748042208,0.038330078,-0.9819946,0.009216309,-3.5,-6.453125,4.84375
1695748042234,0.04272461,-1.0012817,0.043395996,-3.5,-11.046875,4.28125
1695748042278,-0.044189453,-1.003479,0.061950684,-7.703125,-9.03125,0.578125
1695748042309,0.0043945312,-1.0447388,-0.023254395,-7.640625,-10.8125,-2.984375
1695748042353,0.03540039,-0.99786377,0.019470215,3.703125,-0.765625,-6.109375
1695748042399,0.11743164,-0.97369385,-0.021057129,6.171875,1.421875,-3.3125
1695748042427,0.18261719,-0.9697876,-0.012756348,-2.265625,-3.984375,-1.59375
1695748042473,0.06518555,-0.9273071,0.012878418,-2.5,-6.390625,1.703125
1695748042519,0.10913086,-0.9841919,0.04534912,0.765625,-3.65625,-0.21875
1695748042548,0.14038086,-0.9456177,0.074157715,-2.96875,-2.75,-1.09375
1695748042593,0.05029297,-1.0049438,0.08001709,-1.140625,-4.53125,-1.609375
1695748042621,0.059326172,-1.0198364,0.0602417,-0.046875,0.5,-2.5
1695748042669,0.12963867,-0.98101807,0.03656006,3.4375,-0.1875,0.171875
1695748042718,0.06323242,-0.97369385,0.0770874,1.8125,-0.734375,2.328125
1695748042789,0.048583984,-0.9697876,0.093688965,1.859375,1.078125,1.6875
1695748042794,0.03564453,-0.9463501,0.0927124,3.578125,2.703125,0.6875
1695748042833,0.0068359375,-0.93829346,0.09686279,0.96875,5.015625,-2.015625
1695748042863,0.017578125,-0.99224854,0.0914917,-2.59375,7.40625,-4.6875
1695748042909,0.110839844,-1.0083618,0.058532715,-2.28125,5.328125,-5.578125
1695748042953,0.0036621094,-0.9927368,0.19232178,-6.671875,10.796875,-3.296875
1695748042982,-0.012939453,-1.1829224,-0.0044555664,-2.828125,5.65625,-8.765625
1695748043029,0.34814453,-0.87091064,-0.07208252,7.15625,3.4375,5.34375
1695748043073,-0.075927734,-0.96881104,0.116882324,-13.46875,6.921875,-0.0625
1695748043104,-0.018066406,-1.008606,-0.026672363,1.1875,12.53125,-3.15625
1695748043148,0.24975586,-0.8711548,-0.06866455,0.40625,6.125,-0.6875
1695748043223,-0.0029296875,-1.0147095,0.03363037,-4.28125,-0.28125,1.015625
1695748043236,-0.0925293,-1.0598755,-0.0010375977,1.0,4.125,-2.921875
1695748043270,0.055908203,-0.9932251,-0.009094238,5.109375,7.375,-3.359375
1695748043298,0.0034179688,-0.99542236,0.016296387,8.0625,5.34375,-0.703125
1695748043343,-0.011474609,-0.9614868,-0.0012817383,3.9375,5.5625,0.984375
1695748043389,-0.011230469,-0.96466064,0.009216309,1.109375,3.359375,2.6875
1695748043417,0.0034179688,-0.97784424,0.03338623,3.34375,1.84375,3.453125
1695748043463,0.0056152344,-0.9968872,0.039489746,0.8125,1.421875,2.953125
1695748043508,-0.017333984,-0.9883423,0.04852295,-1.828125,-0.515625,0.109375
1695748043538,-0.013183594,-0.9866333,0.027282715,-5.953125,-3.296875,-1.890625
1695748043584,2.4414062E-4,-1.0337524,0.029724121,-8.484375,-0.3125,-5.5
1695748043630,0.02734375,-1.0466919,0.02947998,-4.453125,0.625,-7.046875
1695748043657,0.115234375,-0.9192505,0.031921387,6.515625,1.328125,-4.5
1695748043704,0.17529297,-0.9795532,-0.008605957,-3.84375,-0.828125,-2.71875
1695748043748,0.08935547,-0.9534302,0.04901123,-3.96875,-6.359375,-0.15625
1695748043777,-0.019042969,-0.9961548,0.082214355,-0.546875,-2.234375,-2.59375
1695748043825,0.096191406,-0.99298096,0.07269287,-0.15625,2.65625,-4.125
